customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_months,monthly_per_service,is_month_to_month,has_fiber,no_online_support,avg_monthly_spend,past_emails_sent,past_discount_offered,support_tickets_6m,days_since_last_interaction,CLV
4815-TUMEQ,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.3,185.2,0,10,9.65,0,0,0,16.836363636363636,2,0,0,252,286.2181818181818
4713-LZDRV,Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.6,195.05,1,2,26.53333333333333,1,1,1,65.01666666666667,1,5,1,242,845.2166666666667
9909-IDLEK,Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,96.8,1826.7,0,20,32.266666666666666,1,1,0,86.9857142857143,2,0,1,40,1913.6857142857145
4092-OFQZS,Male,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.65,417.5,0,20,10.325,0,0,0,19.88095238095238,4,0,2,361,437.38095238095235
1561-BWHIN,Male,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,344.5,0,19,9.9,0,0,0,17.225,3,0,1,122,370.33750000000003
4325-NFSKC,Male,1,No,No,19,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.6,1660.0,1,19,30.2,1,1,1,83.0,1,5,5,196,1784.5
9927-DSWDF,Male,0,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.6,2180.55,0,22,34.86666666666667,1,1,0,94.80652173913045,3,0,1,149,2180.55
9500-LTVBP,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),80.05,2835.9,0,35,26.683333333333334,1,1,0,78.775,3,5,3,239,2323.8625
7252-NTGSS,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.15,45.15,0,1,15.049999999999999,1,0,1,22.575,4,10,1,312,282.1875
8149-AIQCG,Male,0,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.15,2730.85,0,39,24.383333333333336,1,1,1,68.27125,3,10,1,277,2150.544375
1360-JYXKQ,Female,1,Yes,No,54,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,99.1,5437.1,0,54,33.03333333333333,0,1,0,98.85636363636364,1,5,2,321,3855.398181818182
2955-PSXOE,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.2,20.2,1,1,10.1,1,0,0,10.1,2,0,2,42,126.25
7762-URZQH,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),106.05,6981.35,1,66,35.35,0,1,1,104.19925373134329,2,5,2,33,4688.966417910448
0899-WZRSD,Male,0,No,No,56,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,105.35,5794.45,0,56,35.11666666666667,1,1,0,101.65701754385965,2,0,2,113,4066.280701754386
3255-GRXMG,Male,0,No,Yes,18,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.65,747.2,0,18,15.216666666666667,1,0,1,39.32631578947369,3,5,1,1,825.8526315789475
4828-FAZPK,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.95,1267.95,0,16,26.650000000000002,1,1,0,74.58529411764707,2,0,0,237,1491.7058823529414
6094-ZIVKX,Female,0,No,No,68,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),54.45,3674.95,0,68,18.150000000000002,0,0,1,53.26014492753623,0,0,2,246,2449.9666666666667
6925-BAYGL,Female,1,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.1,1275.6,0,53,12.55,0,0,0,23.62222222222222,1,0,3,58,909.4555555555555
3262-EIDHV,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.7,5893.9,0,72,28.233333333333334,0,0,0,80.73835616438356,1,5,0,35,3875.441095890411
7354-OIJLX,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.85,724.65,0,9,25.28333333333333,1,1,1,72.465,1,0,2,231,1195.6725000000001
1376-HHBDV,Female,0,No,No,30,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.8,1536.75,0,30,16.266666666666666,1,0,1,49.57258064516129,1,0,1,7,1338.4596774193549
6907-NZZIJ,Female,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.15,3615.6,1,36,33.050000000000004,1,1,0,97.71891891891892,3,5,1,160,2931.5675675675675
6133-OZILE,Female,0,No,No,18,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,35.2,607.3,0,18,17.6,1,0,0,31.963157894736838,0,0,3,288,671.2263157894736
4135-FRWKJ,Female,1,Yes,Yes,55,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,76.25,4154.55,0,55,25.416666666666668,0,0,0,74.18839285714286,2,0,2,17,2930.441517857143
2911-UREFD,Female,0,Yes,No,39,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,55.9,2184.35,1,39,27.95,1,0,1,54.60875,1,0,2,63,1720.175625
3744-ZRRDZ,Male,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,82.35,1852.85,1,21,27.45,1,1,0,84.22045454545454,2,0,0,60,1894.9602272727273
5673-TIYIB,Male,0,No,No,2,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),40.4,77.15,1,2,20.2,1,0,0,25.71666666666667,1,0,1,82,334.3166666666667
6551-ZCOTS,Male,1,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.9,847.8,0,33,12.45,0,0,0,24.935294117647057,1,10,2,9,710.6558823529411
7191-ADRGF,Male,0,Yes,No,44,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),54.3,2390.45,0,44,27.15,0,0,0,53.121111111111105,1,0,0,105,1806.1177777777775
5018-LXQQG,Female,0,Yes,Yes,30,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),66.3,1923.5,0,30,22.099999999999998,1,0,0,62.04838709677419,2,0,2,232,1675.3064516129032
6892-BOGQE,Female,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.9,1493.2,0,71,10.45,0,0,0,20.73888888888889,2,0,1,221,985.0972222222223
1602-IJQQE,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.35,338.1,1,4,25.116666666666664,1,1,1,67.62,2,10,1,277,946.6800000000001
4628-WQCQQ,Male,0,No,Yes,35,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,85.15,3030.6,1,35,28.383333333333336,0,1,1,84.18333333333334,2,0,1,38,2483.4083333333333
1746-TGTWV,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),75.35,75.35,0,1,25.116666666666664,1,1,1,37.675,1,0,1,357,470.93749999999994
5995-SNNEW,Male,1,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.45,2184.85,0,23,34.81666666666667,1,1,0,91.03541666666666,1,0,2,320,2139.3322916666666
8050-WYBND,Female,0,No,Yes,22,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),49.45,1031.4,0,22,24.725,0,0,1,44.84347826086957,2,5,2,285,1031.4
2821-WARNZ,Female,0,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.45,921.3,0,49,9.725,0,0,0,18.426,2,5,2,132,672.549
4879-GZLFH,Female,0,Yes,Yes,42,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.15,3875.4,0,42,30.71666666666667,1,1,1,90.12558139534885,3,0,0,242,2974.144186046512
1644-IRKSF,Female,0,Yes,Yes,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,93.8,3124.5,1,33,31.266666666666666,0,1,1,91.8970588235294,2,0,1,281,2619.0661764705883
8314-HTWVE,Female,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,144.15,0,7,9.925,0,0,0,18.01875,1,0,1,119,279.29062500000003
9402-ROUMJ,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),100.25,6689.0,0,67,33.416666666666664,0,1,0,98.36764705882354,2,0,3,62,4475.727941176471
2507-QZPQS,Male,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,95.7,1451.1,0,15,31.900000000000002,1,1,0,90.69375,2,0,0,173,1768.5281249999998
7159-NOKYQ,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,93.15,6368.2,0,67,31.05,0,1,0,93.64999999999999,2,0,1,30,4261.075
5707-ZMDJP,Male,0,Yes,Yes,53,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,69.7,3729.6,0,53,23.233333333333334,0,0,0,69.06666666666666,2,0,1,230,2659.0666666666666
8779-YIQQA,Male,0,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,350.1,0,21,9.9,0,0,0,15.913636363636364,2,5,3,168,358.0568181818182
7136-IHZJA,Female,0,Yes,Yes,40,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,71.35,2847.2,0,40,23.78333333333333,1,0,0,69.44390243902438,1,0,1,139,2222.2048780487803
8966-OIQHG,Female,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.75,452.35,0,22,10.375,0,0,0,19.667391304347827,0,0,1,272,452.35
7074-STDCN,Male,0,No,No,39,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,40.6,1494.5,0,39,20.3,1,0,0,37.3625,1,0,0,145,1176.9187499999998
3705-PSNGL,Male,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.4,930.45,1,45,10.2,0,0,0,20.22717391304348,5,0,2,193,697.8375000000001
8739-QOTTN,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,41.85,0,2,10.175,1,0,0,13.950000000000001,4,0,1,347,181.35000000000002
1399-OUPJN,Female,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1272.05,0,57,9.875,0,0,0,21.931896551724137,3,0,0,243,888.2418103448275
0277-BKSQP,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.4,475.1,0,8,18.133333333333333,1,0,1,52.78888888888889,2,5,3,294,844.6222222222223
6502-HCJTI,Male,1,Yes,No,7,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.7,673.1,1,7,31.566666666666666,1,1,0,84.1375,2,10,2,73,1304.1312500000001
2606-RMDHZ,Male,0,No,No,6,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),30.5,208.7,1,6,15.25,1,0,0,29.814285714285713,2,5,2,135,447.2142857142857
5774-XZTQC,Female,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,150.75,0,7,10.225,1,0,0,18.84375,2,0,2,90,292.078125
2676-SSLTO,Male,0,No,No,49,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),66.15,3199.0,0,49,22.05,0,0,0,63.98,0,10,0,25,2335.27
6266-QHOJZ,Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,89.85,5844.65,0,65,29.95,0,1,0,88.55530303030302,1,0,1,75,3940.7109848484847
7269-JISCY,Female,0,No,No,55,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),45.05,2462.6,0,55,15.016666666666666,0,0,1,43.975,1,0,3,34,1737.0125
0363-SVHYR,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.85,6263.8,0,71,28.95,0,0,0,86.99722222222222,0,0,0,312,4132.368055555556
8547-NSBBO,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,96.75,3403.4,0,35,32.25,1,1,0,94.53888888888889,4,0,2,206,2788.8972222222224
8258-GSTJK,Male,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.0,237.75,1,3,25.666666666666668,1,1,1,59.4375,2,5,5,276,802.40625
6861-OKBCE,Female,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.1,221.35,1,11,10.05,1,0,0,18.445833333333333,0,0,0,164,322.8020833333333
9940-RHLFB,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.3,75.3,1,1,25.099999999999998,1,1,1,37.65,2,0,1,123,470.625
6591-QGOYB,Male,0,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),106.65,1672.1,0,17,35.550000000000004,1,1,0,92.89444444444445,0,0,0,221,1904.3361111111112
9070-BCKQP,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.15,7881.2,0,72,36.71666666666667,0,1,0,107.96164383561644,3,5,0,272,5182.1589041095895
6421-SZVEM,Female,0,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),82.85,2320.8,0,28,27.616666666666664,0,1,1,80.02758620689656,2,5,0,353,2080.7172413793105
1328-EUZHC,Female,0,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,370.5,0,18,10.05,0,0,0,19.5,1,0,1,96,409.5
2995-UPRYS,Female,1,Yes,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),99.2,4062.2,1,40,33.06666666666667,0,1,0,99.0780487804878,1,0,2,81,3170.4975609756098
8878-RYUKI,Female,0,No,No,52,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,59.45,3043.7,0,52,19.816666666666666,1,0,1,57.42830188679245,3,5,2,24,2182.275471698113
9633-DENPU,Female,0,Yes,No,47,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),58.6,2723.4,0,47,19.533333333333335,1,0,0,56.737500000000004,3,0,0,360,2014.18125
7811-JIVPF,Female,0,No,No,23,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),49.7,1081.25,0,23,16.566666666666666,1,0,1,45.052083333333336,3,0,2,60,1058.7239583333335
7113-HIPFI,Male,0,Yes,Yes,66,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,65.85,4097.05,0,66,21.95,0,0,0,61.150000000000006,0,0,2,93,2751.7500000000005
8541-QVFKM,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.5,632.2,0,8,24.5,1,1,1,70.24444444444445,0,0,2,292,1123.9111111111113
6686-YPGHK,Male,1,No,No,47,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,85.5,4042.3,1,47,28.5,1,1,1,84.21458333333334,3,0,2,364,2989.6177083333337
1383-EZRWL,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,164.85,1,7,10.025,1,0,0,20.60625,3,0,2,245,319.39687499999997
9258-CNWAC,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),113.65,8166.8,0,71,37.88333333333333,0,1,0,113.42777777777778,1,0,1,140,5387.819444444444
5371-VYLSX,Female,1,No,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,83.4,4113.7,0,50,27.8,1,1,0,80.66078431372549,4,5,5,252,2984.449019607843
6374-AFWOX,Male,0,Yes,No,46,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,65.65,3047.15,0,46,21.883333333333336,0,0,0,64.83297872340425,0,0,2,295,2269.154255319149
4759-TRPLW,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.4,70.4,1,1,23.46666666666667,1,1,1,35.2,1,0,2,169,440.00000000000006
5317-FLPJF,Female,0,No,No,66,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),61.35,4193.4,0,66,30.675,0,0,0,62.58805970149253,3,0,0,339,2816.462686567164
7621-VPNET,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.9,3729.75,0,42,28.633333333333336,1,1,0,86.73837209302326,2,0,2,325,2862.3662790697676
6034-YMTOB,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,75.65,399.45,0,5,25.21666666666667,1,1,0,66.575,2,0,2,237,965.3375000000001
8563-IIOXK,Male,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,49.75,331.3,1,7,16.583333333333332,0,0,1,41.4125,1,10,4,169,641.8937500000001
4903-CNOZC,Male,0,No,No,29,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),70.9,1964.6,0,29,23.633333333333336,0,0,0,65.48666666666666,4,0,0,350,1735.3966666666665
4353-HYOJD,Female,0,Yes,Yes,27,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.85,1336.15,0,27,16.616666666666667,1,0,0,47.71964285714286,2,0,1,298,1216.850892857143
8020-BWHYL,Female,1,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.3,1147.45,1,15,25.099999999999998,1,1,0,71.715625,2,0,0,195,1398.4546875
7267-FRMJW,Female,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,486.05,0,25,10.05,0,0,0,18.69423076923077,1,0,1,344,458.0086538461539
2982-VPSGI,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.0,1078.9,1,11,31.333333333333332,1,1,1,89.90833333333335,4,10,1,155,1573.3958333333335
4188-FRABG,Male,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,103.05,5925.75,0,57,34.35,1,1,0,102.16810344827586,5,0,1,98,4137.808189655172
8199-ZLLSA,Male,0,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),118.35,7804.15,1,67,39.449999999999996,0,1,0,114.76691176470588,2,5,3,296,5221.894485294118
4128-ETESU,Female,1,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,99.7,4747.2,0,47,33.233333333333334,1,1,1,98.89999999999999,2,10,1,316,3510.95
0620-DLSLK,Female,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,81.9,1028.9,0,13,27.3,1,1,1,73.49285714285715,0,0,3,132,1359.6178571428572
4625-EWPTF,Male,0,No,No,8,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,30.45,226.45,1,8,15.225,1,0,1,25.16111111111111,3,0,2,352,402.5777777777778
5980-NOPLP,Female,0,Yes,No,44,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.1,4364.1,1,44,32.03333333333333,1,1,1,96.98,2,0,1,138,3297.32
3850-OKINF,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,66.2,4692.55,0,71,22.066666666666666,0,0,1,65.17430555555556,5,5,0,263,3095.779513888889
6892-XPFPU,Male,1,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.25,2433.9,1,24,34.75,1,1,0,97.35600000000001,6,0,1,148,2336.5440000000003
8010-EZLOU,Male,1,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.2,1217.25,1,15,26.733333333333334,1,1,0,76.078125,3,0,0,260,1483.5234375
1156-ZFYDO,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.75,19.75,0,1,9.875,1,0,0,9.875,3,0,2,33,123.4375
3295-YVUSR,Male,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,72.6,154.3,0,2,24.2,1,1,1,51.43333333333334,3,0,1,8,668.6333333333334
8016-NCFVO,Male,1,No,No,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,116.5,6382.55,0,55,38.833333333333336,1,1,0,113.97410714285715,2,5,5,293,4501.977232142857
4119-ZYPZY,Male,1,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,106.8,7623.2,0,71,35.6,0,1,0,105.87777777777778,3,0,0,42,5029.194444444444
5549-ZGHFB,Male,0,Yes,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.95,1261.45,0,50,12.475,0,0,0,24.734313725490196,2,0,1,95,915.1696078431372
7577-SWIFR,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.25,89.25,0,1,29.75,1,1,1,44.625,0,0,0,11,557.8125
0303-WMMRN,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.25,86.05,0,5,9.625,1,0,0,14.341666666666667,2,0,2,354,207.95416666666668
6408-OTUBZ,Female,0,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),104.55,6779.05,0,66,34.85,0,1,0,101.17985074626866,2,0,5,139,4553.0932835820895
5204-HMGYF,Female,0,Yes,Yes,49,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,87.2,4345.0,0,49,29.066666666666666,0,0,0,86.9,2,0,3,286,3171.8500000000004
1078-TDCRN,Female,1,Yes,No,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.75,82.85,0,3,15.375,1,0,0,20.7125,2,0,2,266,279.61875
3727-OVPRY,Male,0,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),25.7,1714.55,0,66,12.85,0,0,0,25.590298507462688,1,0,1,353,1151.563432835821
